region;nombre_ocupacion;avisos;vacantes;profesional;tecnico_sup;media;basica;sin_info_educacion;completa;parcial;remota;otras;sin_info_modalidad;salario_nacional_25;salario_nacional_75;salario_regional_25;salario_regional_75;anios_exp_nacional;anios_exp_regional
Atacama;Auxiliares_de_aseo_de_oficinas__hoteles_y_otros_establecimientos;448;1,3;;;59;10;32;44;16;;10;30;525000;550000;;;1.1;1.5
Atacama;Auxiliares_y_ayudantes_de_registros_de_contabilidad_y_c_lculo_de_costos;72;1,1;;50;33;;17;71;1;;;27;600000;700000;;;1.5;1.5
Atacama;Ayudantes_de_cocina;169;1,9;;7;70;1;22;52;6;;14;28;550000;600000;;;1.1;1.4
Atacama;B_rmanes;8;1,0;;;;;;;;;;;580000;600000;;;1.2;0.0
Atacama;Bomberos_de_gasolineras;15;1,0;;;;;;;;;;;;;;;1.0;0.0
Atacama;Cajeros_de_bancos_y_de_oficinas_de_correo;76;1,6;52;32;;;15;49;18;;;33;555000;600000;;;1.0;0.0
Atacama;Cajeros_de_comercio;143;1,4;;;91;;9;34;35;;2;29;500000;530000;;;1.0;1.2
Atacama;Carniceros_y_pescaderos;2;1,0;;;;;;;;;;;;;;;1.1;0.0
Atacama;Carpinteros_de_obra;90;1,0;;2;68;4;26;81;3;;3;12;712500;760000;;;1.7;1.6
Atacama;Chapistas_y_caldereros;12;1,0;;;;;;;;;;;;;;;1.7;0.0
Atacama;Chefs;21;1,0;;;;;;;;;;;1218750;1300000;;;2.5;0.0
Atacama;Chief_Technical_Officer;5;1,0;;;;;;;;;;;;;;;2.7;0.0
Atacama;Cobradores;12;1,0;;;;;;;;;;;800000;950000;;;1.7;0.0
Atacama;Cocineros;90;1,4;;18;31;;51;61;2;;14;22;600000;650000;;;1.5;1.6
Atacama;Cocineros_de_comida_r_pida;35;2,1;;;94;;6;14;71;;3;11;;;;;0.9;0.0
Atacama;Community_Manager;5;3,0;;;;;;;;;;;1000000;1200000;;;1.7;0.0
Atacama;Conductores_de_autom_viles__taxis_y_camionetas;517;1,2;;16;73;;12;53;2;;14;31;700000;750000;681250;843750;1.8;2.3
Atacama;Conductores_de_buses_y_trolebuses;39;1,0;;;100;;13;85;3;;;13;;;;;1.9;0.0
Atacama;Conductores_de_camiones_pesados_y_de_alto_tonelaje;338;1,1;;3;82;5;10;84;0;;9;7;1006250;1100000;;;2.2;3.1
Atacama;Conductores_de_motocicletas;23;1,0;;;;;;;;;;;;;;;0.9;0.0
Atacama;Contadores;32;1,0;50;34;3;;13;81;;;16;3;992500;1237500;;;2.8;0.0
Atacama;Data_Analyst;8;1,0;;;;;;;;;;;1000000;1200000;;;1.8;0.0
Atacama;Data_Engineer;2;1,0;;;;;;;;;;;1287500;1843750;;;2.3;0.0
Atacama;Data_Scientist;4;1,0;;;;;;;;;;;1200000;1500000;;;2.2;0.0
Atacama;Delineantes_y_dibujantes_t_cnicos;23;1,0;;;;;;;;;;;1000000;1120000;;;2.7;0.0
Atacama;Desarrollador_Back_End;3;1,3;;;;;;;;;;;900000;1300000;;;2.3;0.0
Atacama;Desarrollador_Dise_ador_de_Sistemas;8;1,0;;;;;;;;;;;1675000;1700000;;;2.6;0.0
Atacama;Desarrollador_Front_End;3;1,0;;;;;;;;;;;1500000;1668750;;;2.5;0.0
Atacama;Desarrollador_Full_Stack;5;1,0;;;;;;;;;;;1350000;1800000;;;2.7;0.0
Atacama;Desarrollador_de_Software;7;1,7;;;;;;;;;;;1300000;1687500;;;2.3;0.0
Atacama;Digitadores_de_datos;16;1,0;;;;;;;;;;;600000;600000;;;1.2;0.0
Atacama;Directores__gerentes_y_administradores_de_hoteles__restaurantes__comercios_y_otr;87;1,0;1;44;25;;31;64;;;5;32;750000;850000;;;2.1;1.8
Atacama;Directores__gerentes_y_administradores_de_producci_n_y_operaciones;54;1,0;57;13;6;;25;81;4;;;15;1587500;1850000;;;3.1;0.0
Atacama;Dise_ador_Web;29;1,0;;;;;;;;;;;1000000;1200000;;;2.1;0.0
Atacama;Dise_adores_gr_ficos_y_de_multimedia;8;1,0;;;;;;;;;;;487500;800000;;;1.4;0.0
Atacama;Dise_adores_y_administradores_de_bases_de_datos;11;1,0;;;;;;;;;;;1500000;1512500;;;1.5;0.0
Atacama;Dise_adores_y_decoradores_de_interior;28;1,0;;;;;;;;;;;700000;750000;;;1.2;0.0
Atacama;Ebanistas_y_mueblistas;16;1,0;;;;;;;;;;;800000;805000;;;1.6;0.0
Atacama;Educadores_de_p_rvulos;25;1,0;;;;;;;;;;;650000;700000;;;1.1;0.0
Atacama;Ejecutivos_de_pr_stamos_y_cr_ditos;85;1,4;32;54;8;;6;64;2;;6;25;700000;925000;;;1.4;1.3
Atacama;Electricistas_de_obras;162;1,0;;23;52;;23;68;6;;5;21;760000;800000;;;1.8;2.0
Atacama;Empleados_de_agencias_de_viajes;8;1,0;;;;;;;;;;;850000;900000;;;1.3;0.0
Atacama;Empleados_de_centros_de_llamadas_de_informaciones;10;1,0;;;;;;;;;;;650000;700000;;;1.3;0.0
Atacama;Empleados_de_informaciones__reclamos_o_sugerencias;62;1,1;;23;57;;18;34;25;;5;36;675000;750000;;;1.2;1.1
Atacama;Empleados_de_servicios_de_transporte;193;1,1;10;42;22;;26;51;9;;13;27;800000;1000000;;;1.7;2.3
Atacama;Empleados_encargados_del_control_de_abastecimiento_e_inventario;729;1,3;4;23;47;1;25;49;10;;9;32;600000;700000;650000;893750;1.3;1.7
Atacama;Empleados_y_asistentes_de_recursos_humanos;104;1,0;3;65;11;;21;66;1;;;32;555000;700000;;;1.5;2.5
Atacama;Enfermeros_profesionales;120;1,2;57;32;;;10;51;10;;26;13;1100000;1437500;;;1.7;1.4
Atacama;Especialistas_en_ciberseguridad;2;5,5;;;;;;;;;;;1437500;1800000;;;2.4;0.0
Atacama;Especialistas_en_formaci_n_del_personal;39;1,0;13;69;3;;15;21;74;;;3;700000;725000;;;2.2;0.0
Atacama;Especialistas_en_m_todos_pedag_gicos;35;1,0;68;24;;;6;65;15;;;21;893125;1050000;;;2.0;0.0
Atacama;Especialistas_en_pol_ticas_y_servicios_de_personal;109;1,4;25;56;1;;19;65;1;;7;25;981250;1200000;;;2.3;2.6
Atacama;Especialistas_y_asesores_de_gesti_n;76;2,0;71;9;4;;16;76;;;12;12;1068750;1450000;;;2.4;3.3
Atacama;Garzones_de_mesa;22;1,0;;;;;;;;;;;700000;700000;;;1.2;0.0
Atacama;Gasf_ter_e_instaladores_de_tuber_as;42;1,0;;;88;;12;43;;;17;40;750000;750000;;;1.9;1.7
Atacama;Guardias_de_seguridad;782;1,2;;6;71;6;17;31;2;;21;46;600000;650000;;;1.1;1.3
Atacama;Ingeniero_QA;6;1,0;;;;;;;;;;;1693750;1800000;;;3.4;0.0
Atacama;Ingeniero_de_Software;1;1,0;;;;;;;;;;;1250000;1450000;;;2.6;0.0
Atacama;Ingenieros_civiles__ingenieros_en_construcci_n_y_constructores_civiles;729;1,3;45;26;3;;25;65;1;;9;24;1450000;1825000;1550000;2000000;4.3;4.9
Atacama;Ingenieros_el_ctricos;106;1,0;40;43;;;17;51;;;16;32;1500000;1800000;;;4.0;4.3
Atacama;Ingenieros_industriales_y_de_producci_n;126;4,2;80;15;;;5;66;;;25;10;1200000;1537500;;;2.9;3.4
Atacama;Ingenieros_mec_nicos;120;1,2;56;25;5;;13;56;2;;20;22;1500000;1743750;;;3.7;4.6
Atacama;Ingenieros_medioambientales;109;1,4;78;11;;;10;76;1;;10;13;1312500;1500000;;;3.4;4.3
Atacama;Ingenieros_qu_micos;28;1,0;;;;;;;;;;;900000;1000000;;;2.1;0.0
Atacama;Ingenieros_y_t_cnicos_en_prevenci_n_de_riesgos__inspectores_de_la_salud__y_otros;932;1,1;34;43;1;;23;63;5;;10;21;1000000;1200000;1262500;1500000;2.4;3.1
Atacama;Instaladores_y_reparadores_en_tecnolog_a_de_la_informaci_n_y_las_comunicaciones;142;1,5;;31;50;;18;73;1;;8;17;700000;762500;;;1.4;1.7
Atacama;Jefe_de_Proyecto_TI;20;1,3;;;;;;;;;;;1525000;1950000;;;3.0;0.0
Atacama;Kinesi_logos;21;1,0;;;;;;;;;;;1000000;1050000;;;1.5;0.0
Atacama;Limpiadores_de_veh_culos;10;1,0;;;;;;;;;;;550000;550000;;;0.8;0.0
Atacama;Marketing_Manager;9;1,0;;;;;;;;;;;1350000;1800000;;;1.8;0.0
Atacama;Mec_nicos_de_instalaciones_de_refrigeraci_n_y_aire_acondicionado;103;11,8;2;49;26;;22;67;;;20;13;900000;956250;;;2.3;2.2
Atacama;Mec_nicos_y_ajustadores_electricistas;229;1,4;;47;23;;30;66;;;11;22;900000;981250;;;2.0;2.8
Atacama;Mec_nicos_y_reparadores_de_veh_culos_de_motor__m_quinas_agr_colas_e_industriales;426;1,1;;33;39;;29;68;1;;7;24;700000;800000;900000;950000;1.9;2.6
Atacama;Mensajeros__estafetas__maleteros_y_repartidores_de_folletos_y_diarios_a_domicili;35;6,4;6;;94;;20;46;26;;9;20;600000;610000;;;1.2;0.0
Atacama;Montadores_de_estructuras_met_licas;90;1,4;;5;89;;7;89;;;;11;830000;850000;;;1.7;2.3
Atacama;Obreros_de_carga_y_empacadores_manuales;170;1,1;;;99;;1;46;11;;4;39;575000;600000;;;1.1;1.3
Atacama;Obreros_de_explotaciones_agr_colas;36;1,0;;25;53;;22;86;3;;;11;728750;750000;;;1.1;0.0
Atacama;Obreros_de_la_construcci_n_de_edificios;75;1,1;;1;51;5;42;70;;;8;22;;;;;1.0;1.2
Atacama;Operadores_de_autoelevadoras_y_montacargas;173;1,1;;2;91;;6;66;2;;7;25;666500;708000;;;1.4;1.9
Atacama;Operadores_de_instalaciones_de_procesamiento_de_la_madera;24;1,0;;;;;;;;;;;;;;;1.5;0.0
Atacama;Operadores_de_m_quinas_de_coser;8;1,0;;;;;;;;;;;750000;812500;;;1.5;0.0
Atacama;Operadores_de_m_quinas_de_embalaje__embotellamiento_y_etiquetado;10;1,1;;;;;;;;;;;600000;650000;;;1.1;0.0
Atacama;Operadores_de_m_quinas_de_movimiento_de_tierras__gr_as_y_aparatos_elevadores;498;1,0;;17;66;0;16;74;0;;13;13;800000;885250;1300000;1387500;1.9;2.6
Atacama;Operadores_de_m_quinas_para_elaborar_alimentos__bebidas_y_cigarrillos;8;1,0;;;;;;;;;;;608000;624000;;;1.1;0.0
Atacama;Operadores_de_m_quinas_para_fabricar_productos_de_material_pl_stico;8;1,0;;;;;;;;;;;650000;700000;;;1.3;0.0
Atacama;Panaderos__pasteleros_y_confiteros;20;1,3;;;;;;;;;;;600000;650000;;;1.4;0.0
Atacama;Periodistas;30;1,0;;;;;;;;;;;900000;1100000;;;1.8;0.0
Atacama;Profesionales_de_la_publicidad_y_la_comercializaci_n;75;1,1;49;35;;;16;71;13;3;;11;850000;1300000;;;1.6;3.1
Atacama;Profesionales_de_ventas_t_cnicas_y_m_dicas;8;1,0;;;;;;;;;;;1450000;1500000;;;2.0;0.0
Atacama;Profesionales_del_trabajo_social;84;1,1;52;32;;;15;62;15;;5;18;788750;800000;;;1.8;1.7
Atacama;Profesionales_en_redes_de_computadores;10;1,0;;;;;;;;;;;1412500;1500000;;;2.4;0.0
Atacama;Profesores_de_educaci_n_b_sica_y_media;76;1,6;61;26;;;13;71;18;;3;8;600000;600000;;;1.6;1.6
Atacama;Profesores_de_la_educaci_n_superior;8;1,0;;;;;;;;;;;1450000;1750000;;;2.8;0.0
Atacama;Programadores_de_aplicaciones;1;1,0;;;;;;;;;;;1800000;2000000;;;2.8;0.0
Atacama;Promotores_de_tiendas;229;1,4;;10;84;;5;19;31;;3;46;523750;600000;;;1.0;1.1
Atacama;Psic_logos;360;1,2;59;29;;;11;64;26;1;;8;950000;1055875;;;1.7;1.8
Atacama;Qu_micos_farmac_uticos;133;1,3;58;27;2;;13;65;;;22;13;1300000;1700000;875000;1600000;0.7;0.7
Atacama;Recepcionistas__funciones_generales_;32;1,0;3;;97;;58;29;10;;3;58;550000;600000;;;1.3;0.0
Atacama;Recepcionistas_de_hoteles;54;1,0;4;26;43;;28;54;17;;15;15;650000;700000;;;1.4;0.0
Atacama;Reguladores_y_operarios_de_m_quinas_herramientas;39;2,4;;14;68;;19;86;3;;5;5;850000;850000;;;1.9;0.0
Atacama;Reponedores_de_estanter_as;492;1,1;;;70;2;27;9;44;;1;46;500000;510000;;;1.0;1.0
Atacama;Representantes_comerciales;517;1,2;13;17;41;;28;62;5;;3;30;900000;1150000;775000;1187500;1.8;1.8
Atacama;Secretarios_administrativos_y_ejecutivos;179;1,0;;42;32;;25;82;2;;4;12;640750;717500;;;1.5;2.0
Atacama;Secretarios_generales;16;1,0;;;;;;;;;;;;;;;1.3;0.0
Atacama;Secretarios_m_dicos;42;1,0;;20;63;;18;60;;;3;38;576250;647500;;;1.2;0.0
Atacama;Sin_clasificaci_n;8;1,0;22;28;30;0;19;64;4;;13;18;800000;1200000;1100000;1687500;1.7;2.5
Atacama;Soldadores_y_oxicortadores;182;1,0;;5;90;;5;68;1;;5;26;900000;900000;;;2.1;2.5
Atacama;Supervisores_de_industrias_manufactureras;16;1,3;;;;;;;;;;;1200000;1300000;;;2.5;0.0
Atacama;Supervisores_de_locales_comerciales__tiendas_y_almacenes;143;1,4;;32;43;;25;51;15;;1;32;735000;850000;;;1.7;1.6
Atacama;T_cnicos_TI_en_asistencia_al_usuario;61;1,3;12;72;2;;15;70;5;3;3;18;700000;850000;;;1.7;0.0
Atacama;T_cnicos_agropecuarios__incluyendo_acu_colas_;8;1,0;;;;;;;;;;;;;;;1.8;0.0
Atacama;T_cnicos_de_los_servicios_jur_dicos;8;1,0;;;;;;;;;;;650000;650000;;;1.1;0.0
Atacama;T_cnicos_en_ciencias_f_sicas_y_qu_micas;162;1,0;3;32;42;;22;76;10;;7;7;755000;850000;;;1.7;2.2
Atacama;T_cnicos_en_construcci_n_y_top_grafos;179;1,0;32;32;14;;23;70;4;;18;7;1000000;1200000;;;3.2;3.5
Atacama;T_cnicos_en_educaci_n_parvularia;25;1,0;;;;;;;;;;;500000;500000;;;0.8;0.0
Atacama;T_cnicos_en_electr_nica;8;1,0;;;;;;;;;;;;;;;2.4;0.0
Atacama;T_cnicos_en_electricidad;306;1,1;3;34;27;;35;46;0;;27;26;800000;850000;1400000;1837500;2.1;2.8
Atacama;T_cnicos_en_ingenier_a_mec_nica;139;1,6;10;59;14;;17;62;;;22;17;900000;950000;;;2.4;3.1
Atacama;T_cnicos_y_asistentes_en_contabilidad;8;1,0;;;;;;;;;;;750000;850000;;;2.0;0.0
Atacama;T_cnicos_y_auxiliares_param_dicos_de_enfermer_a;338;1,1;40;52;;;4;51;9;;15;25;625000;700000;;;1.3;1.5
Atacama;T_cnicos_y_auxiliares_param_dicos_en_odontolog_a;74;1,0;17;73;;;8;67;14;;1;18;600000;600000;;;1.1;0.0
Atacama;Trabajadores_de_casa_particular_y_asistentes_dom_sticos;8;1,0;;;;;;;;;;;537500;550000;;;1.4;0.0
Atacama;Trabajadores_de_tareas_administrativas_generales;29;1,0;;;;;;;;;;;700000;725000;;;1.2;0.0
Atacama;Vendedores_de_comida_al_mostrador;12;1,0;;;;;;;;;;;;;;;0.9;0.0
Atacama;Vendedores_por_internet_y_otros_medios_de_comunicaci_n;104;1,0;;4;81;;14;64;3;;;33;800000;900000;;;1.3;0.0
Atacama;Vendedores_y_asistentes_de_venta_de_tiendas__almacenes_y_puestos_de_mercado;782;1,2;1;27;52;;20;39;22;;1;38;535000;650000;662500;707500;1.1;1.2
Atacama;Veterinarios;9;1,0;;;;;;;;;;;1188000;1400000;;;1.8;0.0
Atacama;_;8;1,0;;;;;;;;;;;1800000;2000000;;;2.8;0.0
Aysén;Abogados;5;1,0;;;;;;;;;;;1200000;1598000;;;2.4;0.0
Aysén;Administrador_de_Sistemas;8;1,0;;;;;;;;;;;1000000;1200000;;;2.2;0.0
Aysén;Agentes_de_aduana;5;1,0;;;;;;;;;;;792000;900000;;;1.7;0.0
Aysén;Agentes_de_seguros_y_ejecutivos_de_fondos_de_pensiones;37;1,2;;5;81;;8;38;27;;;35;800000;1000000;;;1.4;0.0
Aysén;Agentes_inmobiliarios;3;1,0;;;;;;;;;;;975000;1081250;;;1.9;0.0
Aysén;Agentes_responsables_de_adquisiciones;5;1,0;;;;;;;;;;;1000000;1200000;;;2.2;0.0
Aysén;Agricultores_y_trabajadores_calificados_de_huertas__invernaderos__viveros_y_jard;5;1,0;;;;;;;;;;;650000;650000;;;1.1;0.0
Aysén;Analista_QA;4;1,0;;;;;;;;;;;1050000;1325000;;;2.2;0.0
Aysén;Analistas_financieros;2;1,0;;;;;;;;;;;1200000;1500000;;;2.1;0.0
Aysén;Arquitectos;2;1,0;;;;;;;;;;;1200000;1487500;;;3.2;0.0
Aysén;Auxiliares_de_aseo_de_oficinas__hoteles_y_otros_establecimientos;96;1,0;;5;72;;23;34;26;;1;38;525000;550000;;;1.1;1.0
Aysén;Auxiliares_y_ayudantes_de_registros_de_contabilidad_y_c_lculo_de_costos;13;1,0;;;;;;;;;;;600000;700000;;;1.5;0.0
Aysén;Ayudantes_de_cocina;52;1,0;;6;67;;23;60;12;;2;27;550000;600000;;;1.1;0.0
Aysén;B_rmanes;12;1,0;;;;;;;;;;;580000;600000;;;1.2;0.0
Aysén;Bomberos_de_gasolineras;18;1,0;;;;;;;;;;;;;;;1.0;0.0
Aysén;Cajeros_de_bancos_y_de_oficinas_de_correo;41;1,6;;20;76;;5;56;15;;2;27;555000;600000;;;1.0;0.0
Aysén;Cajeros_de_comercio;25;1,0;;;;;;;;;;;500000;530000;;;1.0;0.0
Aysén;Carniceros_y_pescaderos;9;1,0;;;;;;;;;;;;;;;1.1;0.0
Aysén;Carpinteros_de_obra;2;1,0;;;;;;;;;;;712500;760000;;;1.7;0.0
Aysén;Chefs;24;1,1;;;;;;;;;;;1218750;1300000;;;2.5;0.0
Aysén;Cobradores;1;1,0;;;;;;;;;;;800000;950000;;;1.7;0.0
Aysén;Cocineros;72;1,0;;32;29;;39;46;3;;24;28;600000;650000;;;1.5;1.5
Aysén;Community_Manager;2;1,0;;;;;;;;;;;1000000;1200000;;;1.7;0.0
Aysén;Conductores_de_autom_viles__taxis_y_camionetas;72;1,6;3;;97;;37;58;6;;;37;700000;750000;;;1.8;1.5
Aysén;Conductores_de_camiones_pesados_y_de_alto_tonelaje;12;1,3;;;;;;;;;;;1006250;1100000;;;2.2;0.0
Aysén;Conductores_de_motocicletas;5;1,0;;;;;;;;;;;;;;;0.9;0.0
Aysén;Contadores;6;1,0;;;;;;;;;;;992500;1237500;;;2.8;0.0
Aysén;Data_Analyst;3;1,0;;;;;;;;;;;1000000;1200000;;;1.8;0.0
Aysén;Delineantes_y_dibujantes_t_cnicos;4;1,0;;;;;;;;;;;1000000;1120000;;;2.7;0.0
Aysén;Desarrollador_Front_End;2;3,5;;;;;;;;;;;1500000;1668750;;;2.5;0.0
Aysén;Desarrollador_Full_Stack;3;1,0;;;;;;;;;;;1350000;1800000;;;2.7;0.0
Aysén;Directores__gerentes_y_administradores_de_hoteles__restaurantes__comercios_y_otr;11;1,2;;;;;;;;;;;750000;850000;;;2.1;0.0
Aysén;Directores__gerentes_y_administradores_de_producci_n_y_operaciones;8;1,0;;;;;;;;;;;1587500;1850000;;;3.1;0.0
Aysén;Dise_ador_Web;4;1,0;;;;;;;;;;;1000000;1200000;;;2.1;0.0
Aysén;Dise_adores_y_decoradores_de_interior;4;1,0;;;;;;;;;;;700000;750000;;;1.2;0.0
Aysén;Educadores_de_p_rvulos;8;1,0;;;;;;;;;;;650000;700000;;;1.1;0.0
Aysén;Ejecutivos_de_pr_stamos_y_cr_ditos;87;1,0;34;46;5;;15;82;1;;6;10;700000;925000;;;1.4;1.3
Aysén;Electricistas_de_obras;5;1,0;;;;;;;;;;;760000;800000;;;1.8;0.0
Aysén;Empleados_de_agencias_de_viajes;2;1,0;;;;;;;;;;;850000;900000;;;1.3;0.0
Aysén;Empleados_de_informaciones__reclamos_o_sugerencias;51;1,3;2;64;18;;16;34;10;;10;46;675000;750000;;;1.2;0.0
Aysén;Empleados_de_servicios_de_transporte;12;1,3;;;;;;;;;;;800000;1000000;;;1.7;0.0
Aysén;Empleados_encargados_del_control_de_abastecimiento_e_inventario;113;1,1;;22;64;;14;61;7;;2;30;600000;700000;;;1.3;1.0
Aysén;Empleados_y_asistentes_de_recursos_humanos;10;1,0;;;;;;;;;;;555000;700000;;;1.5;0.0
